id,ingredient,trade_name,applicant,strength,appl_type,appl_no,te_code,approval_date,rld,type,applicant_full_name,dose_form,route,product_no
648567,DEXTROAMPHETAMINE SULFATE,DEXTROAMPHETAMINE SULFATE,DR REDDYS LABS SA,15MG,A,076137,,2002-01-18,0,DISCN,DR REDDYS LABORATORIES SA,"CAPSULE, EXTENDED RELEASE",ORAL,003
678872,XENON XE-133,XENON XE 133-V.S.S.,GE HEALTHCARE,10mCi/VIAL,N,017687,,,0,DISCN,GE HEALTHCARE,GAS,INHALATION,001
645868,CAPTOPRIL,CAPTOPRIL,TEVA,50MG,A,074322,,1996-02-13,0,DISCN,TEVA PHARMACEUTICALS USA INC,TABLET,ORAL,003
678953,LITHIUM CARBONATE,LITHIUM CARBONATE,HIKMA,300MG,N,017812,AB,,1,RX,HIKMA PHARMACEUTICALS USA INC,CAPSULE,ORAL,001
648405,LORATADINE; PSEUDOEPHEDRINE SULFATE,LORATADINE AND PSEUDOEPHEDRINE SULFATE,PERRIGO PHARMA INTL,5MG;120MG,A,076050,,2003-01-30,0,OTC,PERRIGO PHARMA INTERNATIONAL DAC,"TABLET, EXTENDED RELEASE",ORAL,001
667921,ONDANSETRON HYDROCHLORIDE,ONDANSETRON HYDROCHLORIDE,ACCORD HLTHCARE,EQ 2MG BASE/ML,A,206846,AP,2015-07-13,0,RX,ACCORD HEALTHCARE INC,INJECTABLE,INJECTION,001
683130,LETROZOLE,FEMARA,NOVARTIS PHARMS,2.5MG,N,020726,AB,1997-07-25,1,RX,NOVARTIS PHARMACEUTICALS CORP,TABLET,ORAL,001
670149,ZOLEDRONIC ACID,ZOLEDRONIC ACID,EUGIA PHARMA,EQ 5MG BASE/100ML,A,209125,,2017-12-08,0,DISCN,EUGIA PHARMA SPECIALITIES LTD,INJECTABLE,INTRAVENOUS,001
663554,ONDANSETRON HYDROCHLORIDE,ONDANSETRON HYDROCHLORIDE PRESERVATIVE FREE,EUGIA PHARMA,EQ 2MG BASE/ML,A,202600,,2012-12-21,0,DISCN,EUGIA PHARMA SPECIALITIES LTD,INJECTABLE,INJECTION,001
645616,ALPRAZOLAM,ALPRAZOLAM,SANDOZ,0.5MG,A,074112,AB,1995-12-29,0,RX,SANDOZ INC,TABLET,ORAL,002
685579,AMLODIPINE BESYLATE; TELMISARTAN,TWYNSTA,BOEHRINGER INGELHEIM,EQ 5MG BASE;40MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,022401,,2009-10-16,1,DISCN,BOEHRINGER INGELHEIM PHARMACEUTICALS INC,TABLET,ORAL,001
679606,LIDOCAINE HYDROCHLORIDE,LIDOCAINE HYDROCHLORIDE 0.2% IN DEXTROSE 5% IN PLASTIC CONTAINER,HOSPIRA,200MG/100ML,N,018388,,,0,DISCN,HOSPIRA INC,INJECTABLE,INJECTION,001
646138,TAMOXIFEN CITRATE,TAMOXIFEN CITRATE,TEVA,EQ 10MG BASE,A,074504,,2003-04-28,0,DISCN,TEVA PHARMACEUTICALS USA INC,TABLET,ORAL,001
649189,METOLAZONE,METOLAZONE,SANDOZ,5MG,A,076466,AB,2003-12-19,0,RX,SANDOZ INC,TABLET,ORAL,001
658091,NANDROLONE DECANOATE,NANDROLONE DECANOATE,WATSON LABS,50MG/ML,A,088554,,1986-02-10,0,DISCN,WATSON LABORATORIES INC,INJECTABLE,INJECTION,001
673999,METHOTREXATE SODIUM,METHOTREXATE SODIUM,DAITO,EQ 2.5MG BASE,A,213362,AB,2023-08-07,0,RX,DAITO PHARMACEUTICAL CO LTD,TABLET,ORAL,001
668381,ILOPERIDONE,ILOPERIDONE,INVENTIA,8MG,A,207231,,2016-11-28,0,DISCN,INVENTIA HEALTHCARE LTD,TABLET,ORAL,005
673122,DULOXETINE HYDROCHLORIDE,DULOXETINE HYDROCHLORIDE,SUNSHINE,EQ 30MG BASE,A,212328,AB,2021-02-11,0,RX,SUNSHINE LAKE PHARMA CO LTD,"CAPSULE, DELAYED REL PELLETS",ORAL,002
675326,PLERIXAFOR,PLERIXAFOR,AMNEAL,24MG/1.2ML (20MG/ML),A,215334,AP,2023-07-24,0,RX,AMNEAL EU LTD,SOLUTION,SUBCUTANEOUS,001
641371,CHLORAMPHENICOL SODIUM SUCCINATE,CHLORAMPHENICOL,ELKINS SINN,EQ 1GM BASE/VIAL,A,062406,,1982-11-09,0,DISCN,ELKINS SINN DIV AH ROBINS CO INC,INJECTABLE,INJECTION,001
667624,SIMVASTATIN,SIMVASTATIN,HISUN PHARM HANGZHOU,40MG,A,206557,AB,2017-11-13,0,RX,HISUN PHARMACEUTICAL (HANGZHOU) CO LTD,TABLET,ORAL,003
674743,ERLOTINIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,MSN,EQ 25MG BASE,A,214366,AB,2021-05-10,0,RX,MSN LABORATORIES PRIVATE LTD,TABLET,ORAL,001
658426,ACETAMINOPHEN; HYDROCODONE BITARTRATE,ACETAMINOPHEN AND HYDROCODONE BITARTRATE,CENT PHARMS,500MG;5MG,A,088898,,1985-03-27,0,DISCN,CENTRAL PHARMACEUTICALS INC,CAPSULE,ORAL,001
664561,ZOLMITRIPTAN,ZOLMITRIPTAN,SUN PHARMA GLOBAL,5MG,A,203476,,2014-11-13,0,DISCN,SUN PHARMA GLOBAL FZE,TABLET,ORAL,002
645919,CAPTOPRIL,CAPTOPRIL,CHARTWELL RX,50MG,A,074363,,1995-11-09,0,DISCN,CHARTWELL RX SCIENCES LLC,TABLET,ORAL,003
644721,PROPRANOLOL HYDROCHLORIDE,PROPRANOLOL HYDROCHLORIDE,PAI HOLDINGS PHARM,40MG/5ML,A,071985,,1989-03-03,0,DISCN,PAI HOLDINGS LLC DBA PHARMACEUTICAL ASSOCIATES INC,SOLUTION,ORAL,001
661313,SOLIFENACIN SUCCINATE,SOLIFENACIN SUCCINATE,TEVA PHARMS USA,10MG,A,091464,AB,2014-04-02,0,RX,TEVA PHARMACEUTICALS USA,TABLET,ORAL,002
686392,DOXORUBICIN HYDROCHLORIDE,DOXIL (LIPOSOMAL),BAXTER HLTHCARE CORP,50MG/25ML (2MG/ML),N,050718,AB,2000-06-13,1,RX,BAXTER HEALTHCARE CORP,"INJECTABLE, LIPOSOMAL",INJECTION,002
681591,"AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM CHLORIDE",AMINOSYN II 4.25% W/ ELECTROLYTES IN DEXTROSE 25% W/ CALCIUM IN PLASTIC CONTAINER,ABBOTT,4.25%;36.8MG/100ML;25GM/100ML;51MG/100ML;22.4MG/100ML;261MG/100ML;205MG/100ML,N,019714,,1988-09-12,0,DISCN,ABBOTT LABORATORIES HOSP PRODUCTS DIV,INJECTABLE,INJECTION,004
661943,FLUDARABINE PHOSPHATE,FLUDARABINE PHOSPHATE,MYLAN LABS LTD,50MG/2ML (25MG/ML),A,200647,,2011-12-21,0,DISCN,MYLAN LABORATORIES LTD,INJECTABLE,INJECTION,001
651390,ZONISAMIDE,ZONISAMIDE,HERITAGE PHARMA AVET,25MG,A,077650,,2006-04-20,0,DISCN,HERITAGE PHARMA LABS INC DBA AVET PHARMACEUTICALS LABS INC,CAPSULE,ORAL,001
640769,AMPICILLIN SODIUM,TOTACILLIN-N,GLAXOSMITHKLINE,EQ 10GM BASE/VIAL,A,060677,,,0,DISCN,GLAXOSMITHKLINE,INJECTABLE,INJECTION,006
654079,CETIRIZINE HYDROCHLORIDE,CETIRIZINE HYDROCHLORIDE HIVES RELIEF,TORRENT PHARMS LLC,10MG,A,079191,,2010-04-15,0,DISCN,TORRENT PHARMACEUTICALS LLC,TABLET,ORAL,002
663960,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,INTELLIPHARMACEUTICS,EQ 50MG BASE,A,202939,AB,2017-05-09,0,RX,INTELLIPHARMACEUTICS CORP,"TABLET, EXTENDED RELEASE",ORAL,001
688036,ANGIOTENSIN II ACETATE,GIAPREZA,LA JOLLA PHARMA,EQ 0.5MG BASE/ML (EQ 0.5MG BASE/ML),N,209360,,2021-12-23,1,RX,LA JOLLA PHARMA LLC,SOLUTION,INTRAVENOUS,003
654305,ISONIAZID,DOW-ISONIAZID,DOW PHARM,300MG,A,080330,,,0,DISCN,DOW PHARMACEUTICAL CORP SUB DOW CHEMICAL CO,TABLET,ORAL,002
663764,ROPINIROLE HYDROCHLORIDE,ROPINIROLE HYDROCHLORIDE,ALEMBIC,EQ 2MG BASE,A,202786,AB,2013-04-22,0,RX,ALEMBIC PHARMACEUTICALS LTD,"TABLET, EXTENDED RELEASE",ORAL,001
661776,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,TORRENT PHARMS LTD,EQ 300MG BASE,A,200363,,2012-03-27,0,DISCN,TORRENT PHARMACEUTICALS LTD,TABLET,ORAL,005
660900,DARIFENACIN HYDROBROMIDE,DARIFENACIN HYDROBROMIDE,ANCHEN PHARMS,EQ 15MG BASE,A,091190,,2015-03-13,0,DISCN,ANCHEN PHARMACEUTICALS INC,"TABLET, EXTENDED RELEASE",ORAL,002
670746,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,AMNEAL PHARMS CO,200MG,A,209755,AB,2018-09-10,0,RX,AMNEAL PHARMACEUTICALS CO GMBH,TABLET,ORAL,005
639984,ACETAMINOPHEN; HYDROCODONE BITARTRATE,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,ABLE,500MG;7.5MG,A,040490,,2003-05-21,0,DISCN,ABLE LABORATORIES INC,TABLET,ORAL,001
657817,HYDROCHLOROTHIAZIDE; RESERPINE,RESERPINE AND HYDROCHLOROTHIAZIDE,SANDOZ,50MG;0.125MG,A,088200,,1984-01-31,0,DISCN,SANDOZ INC,TABLET,ORAL,001
646779,ASPIRIN; CAFFEINE; ORPHENADRINE CITRATE,"ORPHENADRINE CITRATE, ASPIRIN, AND CAFFEINE",STEVENS J,385MG;30MG;25MG,A,074988,,1999-04-30,0,DISCN,JEROME STEVENS PHARMACEUTICALS INC,TABLET,ORAL,001
672001,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE 20MEQ,FRESENIUS KABI USA,29.8MG/ML,A,211087,AP,2020-09-09,0,RX,FRESENIUS KABI USA LLC,INJECTABLE,INJECTION,003
644527,HALOPERIDOL,HALOPERIDOL,ROYCE LABS,2MG,A,071724,,1987-12-24,0,DISCN,ROYCE LABORATORIES INC,TABLET,ORAL,001
655451,MEPROBAMATE,MEPROBAMATE,HEATHER,600MG,A,084329,,,0,DISCN,HEATHER DRUG CO INC,TABLET,ORAL,001
666974,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,MICRO LABS LTD INDIA,EQ 10MG BASE,A,205945,AB,2019-11-07,0,RX,MICRO LABS LTD INDIA,TABLET,ORAL,001
642912,CEFIXIME,SUPRAX,LUPIN LTD,150MG,A,065380,,2010-10-25,0,RX,LUPIN LTD,"TABLET, CHEWABLE",ORAL,002
663646,ARIPIPRAZOLE,ARIPIPRAZOLE,ORBION PHARMS,2MG,A,202683,AB,2017-05-23,0,RX,ORBION PHARMACEUTICALS PRIVATE LTD,TABLET,ORAL,001
672508,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,STRIDES PHARMA,20MEQ,A,211667,AA,2021-03-11,0,RX,STRIDES PHARMA GLOBAL PTE LTD,FOR SOLUTION,ORAL,001
660859,FOSINOPRIL SODIUM,FOSINOPRIL SODIUM,AUROBINDO PHARMA LTD,20MG,A,091163,AB,2011-03-30,0,RX,AUROBINDO PHARMA LIMITED,TABLET,ORAL,002
662903,ISOTRETINOIN,ZENATANE,DR REDDYS LABS LTD,10MG,A,202099,AB1,2013-03-25,0,RX,DR REDDYS LABORATORIES LTD,CAPSULE,ORAL,001
657391,METHYCLOTHIAZIDE,METHYCLOTHIAZIDE,MYLAN PHARMS INC,5MG,A,087672,,1982-08-17,0,DISCN,MYLAN PHARMACEUTICALS INC,TABLET,ORAL,001
663575,PRAMIPEXOLE DIHYDROCHLORIDE,PRAMIPEXOLE DIHYDROCHLORIDE,AUROBINDO PHARMA LTD,1MG,A,202633,AB,2012-10-26,0,RX,AUROBINDO PHARMA LTD,TABLET,ORAL,005
669250,LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,LUPIN LTD,20MG,A,208031,AB,2019-01-03,0,RX,LUPIN LTD,TABLET,ORAL,001
674538,ROPIVACAINE HYDROCHLORIDE,ROPIVACAINE HYDROCHLORIDE,HIKMA,150MG/20ML (7.5MG/ML),A,214074,AP,2020-07-20,0,RX,HIKMA PHARMACEUTICALS USA INC,SOLUTION,INJECTION,003
662761,VARENICLINE TARTRATE,VARENICLINE TARTRATE,APOTEX,EQ 1MG BASE,A,201962,AB,2023-01-25,0,RX,APOTEX INC,TABLET,ORAL,002
686073,CEFACLOR,CECLOR,LILLY,EQ 125MG BASE/5ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,050522,,,1,DISCN,ELI LILLY AND CO,FOR SUSPENSION,ORAL,001
682582,LOSARTAN POTASSIUM,COZAAR,ORGANON,100MG,N,020386,AB,1998-10-13,1,RX,ORGANON LLC A SUB OF ORGANON AND CO,TABLET,ORAL,003
654255,PREDNISONE,SERVISONE,LEDERLE,5MG,A,080223,,,0,DISCN,LEDERLE LABORATORIES DIV AMERICAN CYANAMID CO,TABLET,ORAL,001
682728,ZIDOVUDINE,RETROVIR,VIIV HLTHCARE,300MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,020518,,1996-10-04,1,DISCN,VIIV HEALTHCARE CO,TABLET,ORAL,002
663384,AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE; OLMESARTAN MEDOXOMIL,"OLMESARTAN MEDOXOMIL, AMLODIPINE AND HYDROCHLOROTHIAZIDE",TEVA PHARMS USA,EQ 5MG BASE;12.5MG;40MG,A,202491,AB,2016-11-03,0,RX,TEVA PHARMACEUTICALS USA,TABLET,ORAL,002
663799,DOXAZOSIN MESYLATE,DOXAZOSIN MESYLATE,ACCORD HLTHCARE,EQ 1MG BASE,A,202824,AB,2014-06-11,0,RX,ACCORD HEALTHCARE INC,TABLET,ORAL,001
643794,DIAZEPAM,DIAZEPAM,PIONEER PHARMS,10MG,A,070776,,1988-08-02,0,DISCN,PIONEER PHARMACEUTICALS INC,TABLET,ORAL,001
655382,CHLOROTHIAZIDE,CHLOROTHIAZIDE,MYLAN,500MG,A,084217,,,0,DISCN,MYLAN PHARMACEUTICALS INC,TABLET,ORAL,001
643975,AMANTADINE HYDROCHLORIDE,SYMADINE,SOLVAY,100MG,A,071000,,1986-09-04,0,DISCN,SOLVAY PHARMACEUTICALS,CAPSULE,ORAL,001
683099,ATORVASTATIN CALCIUM,LIPITOR,UPJOHN,EQ 80MG BASE,N,020702,AB,2000-04-07,1,RX,UPJOHN MANUFACTURING IRELAND UNLTD,TABLET,ORAL,004
678530,DIAZOXIDE,PROGLYCEM,TEVA BRANDED PHARM,50MG/ML,N,017453,AB,,1,RX,TEVA BRANDED PHARMACEUTICAL PRODUCTS R AND D INC,SUSPENSION,ORAL,001
687213,DOLUTEGRAVIR SODIUM,TIVICAY,VIIV HLTHCARE,EQ 10MG BASE,N,204790,,2016-06-09,1,RX,VIIV HEALTHCARE CO,TABLET,ORAL,002
657805,LINDANE,LINDANE,WOCKHARDT BIO AG,1%,A,088190,,1984-08-16,0,DISCN,WOCKHARDT BIO AG,LOTION,TOPICAL,001
640261,PHENYTOIN SODIUM,EXTENDED PHENYTOIN SODIUM,TARO,100MG EXTENDED,A,040684,AB,2006-09-05,0,RX,TARO PHARMACEUTICAL INDUSTRIES LTD,CAPSULE,ORAL,001
673624,MEMANTINE HYDROCHLORIDE,MEMANTINE HYDROCHLORIDE,YILING,10MG,A,212947,,2020-04-03,0,DISCN,YILING PHARMACEUTICAL LTD,TABLET,ORAL,002
674401,PROCHLORPERAZINE EDISYLATE,PROCHLORPERAZINE EDISYLATE,EUGIA PHARMA,EQ 5MG BASE/ML,A,213873,AP,2022-07-14,0,RX,EUGIA PHARMA SPECIALITIES LTD,INJECTABLE,INJECTION,001
662053,METFORMIN HYDROCHLORIDE; PIOGLITAZONE HYDROCHLORIDE,PIOGLITAZONE HYDROCHLORIDE AND METFORMIN HYDROCHLORIDE,AUROBINDO PHARMA LTD,500MG;EQ 15MG BASE,A,200823,AB,2013-02-13,0,RX,AUROBINDO PHARMA LTD,TABLET,ORAL,001
650467,CLONAZEPAM,CLONAZEPAM,PAR PHARM,0.5MG,A,077171,AB,2005-08-03,0,RX,PAR PHARMACEUTICAL INC,"TABLET, ORALLY DISINTEGRATING",ORAL,003
656445,HYDROCORTISONE SODIUM SUCCINATE,A-HYDROCORT,HOSPIRA,EQ 100MG BASE/VIAL,A,085929,,,0,DISCN,HOSPIRA INC,INJECTABLE,INJECTION,001
649504,HYDROCODONE BITARTRATE; IBUPROFEN,REPREXAIN,AMNEAL PHARMS NY,10MG;200MG,A,076642,,2007-10-19,0,DISCN,AMNEAL PHARMACEUTICALS NY LLC,TABLET,ORAL,004
644578,CLONIDINE HYDROCHLORIDE,CLONIDINE HYDROCHLORIDE,CHARTWELL MOLECULES,0.1MG,A,071785,AB,1988-04-05,0,RX,CHARTWELL MOLECULES LLC,TABLET,ORAL,002
663052,ACETAMINOPHEN; HYDROCODONE BITARTRATE,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,TRIS PHARMA INC,325MG;7.5MG,A,202214,AA,2013-03-27,0,RX,TRIS PHARMA INC,TABLET,ORAL,002
660651,PREGABALIN,PREGABALIN,ACTAVIS ELIZABETH,75MG,A,091025,AB,2020-07-09,0,RX,ACTAVIS ELIZABETH LLC,CAPSULE,ORAL,003
653864,STAVUDINE,STAVUDINE,MYLAN,40MG,A,079069,,2008-12-29,0,DISCN,MYLAN PHARMACEUTICALS INC,CAPSULE,ORAL,004
657748,HYDROXYZINE HYDROCHLORIDE,HYDROXYZINE HYDROCHLORIDE,PUREPAC PHARM,50MG,A,088122,,1984-09-25,0,DISCN,PUREPAC PHARMACEUTICAL CO,TABLET,ORAL,001
655257,THEOPHYLLINE,ELIXOPHYLLIN,FOREST LABS,200MG,A,083921,,1984-07-31,0,DISCN,FOREST LABORATORIES INC,CAPSULE,ORAL,001
665869,CARVEDILOL PHOSPHATE,CARVEDILOL PHOSPHATE,IMPAX LABS INC,10MG,A,204717,AB,2018-05-07,0,RX,IMPAX LABORATORIES INC,"CAPSULE, EXTENDED RELEASE",ORAL,001
667154,BUPROPION HYDROCHLORIDE,BUPROPION HYDROCHLORIDE,SCIEGEN PHARMS INC,150MG,A,206122,AB2,2016-08-17,0,RX,SCIEGEN PHARMACEUTICALS INC,"TABLET, EXTENDED RELEASE",ORAL,001
672560,ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE,OXYCODONE AND ACETAMINOPHEN,GRANULES,325MG;7.5MG,A,211708,,2019-10-31,0,DISCN,GRANULES PHARMACEUTICALS INC,TABLET,ORAL,003
652385,GRANISETRON HYDROCHLORIDE,GRANISETRON HYDROCHLORIDE,BAXTER HLTHCARE CORP,EQ 1MG BASE/ML (EQ 1MG BASE/ML),A,078198,,2008-06-30,0,DISCN,BAXTER HEALTHCARE CORP,INJECTABLE,INJECTION,001
665221,AMIKACIN SULFATE,AMIKACIN SULFATE,AVET LIFESCIENCES,EQ 250MG BASE/ML,A,204040,AP,2013-12-12,0,RX,AVET LIFESCIENCES LTD,INJECTABLE,INJECTION,001
686529,CEFEPIME HYDROCHLORIDE,CEFEPIME AND DEXTROSE IN DUPLEX CONTAINER,B BRAUN,EQ 1GM BASE/VIAL,N,050821,,2010-05-06,0,RX,B BRAUN MEDICAL INC,INJECTABLE,INJECTION,001
655707,DEXAMETHASONE,DEXAMETHASONE,ANIMA,0.5MG/5ML,A,084754,AA,,0,RX,ANIMA PHARMACEUTICALS PVT LTD,ELIXIR,ORAL,001
651858,POLYETHYLENE GLYCOL 3350,POLYETHYLENE GLYCOL 3350,PADDOCK LLC,17GM/SCOOPFUL,A,077893,,2006-05-26,0,DISCN,PADDOCK LABORATORIES LLC,FOR SOLUTION,ORAL,001
652447,ROPINIROLE HYDROCHLORIDE,ROPINIROLE HYDROCHLORIDE,EPIC PHARMA LLC,EQ 4MG BASE,A,078230,,2008-05-20,0,DISCN,EPIC PHARMA LLC,TABLET,ORAL,006
684266,AMLODIPINE MALEATE,AMVAZ,DR REDDYS LABS INC,10MG,N,021435,,2003-10-31,0,DISCN,DR REDDYS LABORATORIES INC,TABLET,ORAL,003
683318,CHLORHEXIDINE GLUCONATE; ISOPROPYL ALCOHOL,CHLORAPREP ONE-STEP,BECTON DICKINSON CO,2%;70% (1ML),N,020832,,2008-10-23,1,OTC,BECTON DICKINSON AND CO,SPONGE,TOPICAL,008
639919,ACETAMINOPHEN; CODEINE PHOSPHATE,ACETAMINOPHEN AND CODEINE PHOSPHATE,ABLE,300MG;60MG,A,040459,,2002-08-01,0,DISCN,ABLE LABORATORIES INC,TABLET,ORAL,001
661523,CHLORPHENIRAMINE POLISTIREX; HYDROCODONE POLISTIREX,HYDROCODONE POLISTIREX AND CHLORPHENIRAMINE POLISTIREX,TRIS PHARMA INC,EQ 8MG MALEATE/5ML;EQ 10MG BITARTRATE/5ML,A,091632,,2010-10-01,0,RX,TRIS PHARMA INC,"SUSPENSION, EXTENDED RELEASE",ORAL,001
652456,LEVETIRACETAM,LEVETIRACETAM,INVAGEN PHARMS,250MG,A,078234,AB,2009-01-15,0,RX,INVAGEN PHARMACEUTICALS INC,TABLET,ORAL,001
674667,IODIXANOL,IODIXANOL,HENGRUI PHARMA,65.2%,A,214271,AP,2022-05-19,0,RX,JIANGSU HENGRUI PHARMACEUTICALS CO LTD,INJECTABLE,INJECTION,002
676088,DESMOPRESSIN ACETATE,DESMOPRESSIN ACETATE,GLAND,0.004MG/ML,A,216904,AP,2023-03-20,0,RX,GLAND PHARMA LTD,INJECTABLE,INJECTION,001
667101,METFORMIN HYDROCHLORIDE; SAXAGLIPTIN HYDROCHLORIDE,SAXAGLIPTIN AND METFORMIN HYDROCHLORIDE,SUN PHARM,500MG;EQ 5MG BASE,A,206081,AB,2023-07-31,0,RX,SUN PHARMACEUTICAL INDUSTRIES LTD,"TABLET, EXTENDED RELEASE",ORAL,001
655464,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,SANDOZ,5MG,A,084353,,,0,DISCN,SANDOZ INC,TABLET,ORAL,001
645014,PROPRANOLOL HYDROCHLORIDE,PROPRANOLOL HYDROCHLORIDE,INWOOD LABS,120MG,A,072501,,1989-04-11,0,DISCN,INWOOD LABORATORIES INC SUB FOREST LABORATORIES INC,"CAPSULE, EXTENDED RELEASE",ORAL,001
666728,ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,LUPIN,EQ 20MG BASE,A,205587,AB,2017-07-31,0,RX,LUPIN INC,TABLET,ORAL,003
641880,ERYTHROMYCIN,ERYTHROMYCIN,XTTRIUM LABS INC,2%,A,062825,,1987-10-23,0,DISCN,XTTRIUM LABORATORIES INC,SOLUTION,TOPICAL,001
643164,IBUPROFEN,IBUPROFEN,WATSON LABS,600MG,A,070041,,1985-09-06,0,DISCN,WATSON LABORATORIES INC,TABLET,ORAL,001
643855,ACETOHEXAMIDE,ACETOHEXAMIDE,ANI PHARMS,500MG,A,070870,,1987-02-09,0,DISCN,ANI PHARMACEUTICALS INC,TABLET,ORAL,001
674911,PHYTONADIONE,PHYTONADIONE,CIPLA,10MG/ML,A,214596,,2022-04-22,0,RX,CIPLA LTD,INJECTABLE,INJECTION,002
674293,AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",ASCENT PHARMS INC,3.125MG;3.125MG;3.125MG;3.125MG,A,213709,AB,2021-04-22,0,RX,ASCENT PHARMACEUTICALS INC,TABLET,ORAL,004
646374,GUANFACINE HYDROCHLORIDE,GUANFACINE HYDROCHLORIDE,EPIC PHARMA LLC,EQ 2MG BASE,A,074673,AB,1997-02-28,0,RX,EPIC PHARMA LLC,TABLET,ORAL,002
671874,PENICILLAMINE,PENICILLAMINE,WATSON LABS INC,250MG,A,210976,AB,2019-06-24,0,RX,WATSON LABORATORIES INC,CAPSULE,ORAL,001
684928,ARIPIPRAZOLE,ABILIFY,OTSUKA,9.75MG/1.3ML (7.5MG/ML),N,021866,,2006-09-20,0,DISCN,OTSUKA PHARMACEUTICAL CO LTD,INJECTABLE,INTRAMUSCULAR,001
645468,PINDOLOL,PINDOLOL,COSETTE,10MG,A,073661,,1993-10-31,0,DISCN,COSETTE PHARMACEUTICALS INC,TABLET,ORAL,002
662705,HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,JUBILANT CADISTA,12.5MG;100MG,A,201845,AB,2012-09-18,0,RX,JUBILANT CADISTA PHARMACEUTICALS INC,TABLET,ORAL,002
658644,ACETAMINOPHEN; CODEINE PHOSPHATE,ACETAMINOPHEN AND CODEINE PHOSPHATE,SUPERPHARM,300MG;60MG,A,089185,,1985-10-18,0,DISCN,SUPERPHARM CORP,TABLET,ORAL,001
646662,ETODOLAC,ETODOLAC,ANI PHARMS,200MG,A,074899,,1997-07-08,0,DISCN,ANI PHARMACEUTICALS INC,CAPSULE,ORAL,001
680555,LOPERAMIDE HYDROCHLORIDE,IMODIUM,JANSSEN PHARMS,1MG/5ML,N,019037,,1984-07-31,0,DISCN,JANSSEN PHARMACEUTICALS INC,SOLUTION,ORAL,001
679996,CAPTOPRIL; HYDROCHLOROTHIAZIDE,CAPOZIDE 25/15,APOTHECON,25MG;15MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,018709,,1984-10-12,1,DISCN,APOTHECON INC DIV BRISTOL MYERS SQUIBB,TABLET,ORAL,001
641906,OXACILLIN SODIUM,OXACILLIN SODIUM,WATSON LABS INC,EQ 250MG BASE/VIAL,A,062856,,1988-10-26,0,DISCN,WATSON LABORATORIES INC,INJECTABLE,INJECTION,001
662767,FELODIPINE,FELODIPINE,HERITAGE PHARMS,2.5MG,A,201964,AB,2013-11-08,0,RX,HERITAGE PHARMACEUTICALS INC DBA AVET PHARMACEUTICALS INC,"TABLET, EXTENDED RELEASE",ORAL,001
679527,DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE,POTASSIUM CHLORIDE 30MEQ IN DEXTROSE 5% AND SODIUM CHLORIDE 0.225% IN PLASTIC CONTAINER,ICU MEDICAL INC,5GM/100ML;224MG/100ML;225MG/100ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,018365,,1983-07-05,0,DISCN,ICU MEDICAL INC,INJECTABLE,INJECTION,003
658788,FLUOROURACIL,FLUOROURACIL,ABRAXIS PHARM,50MG/ML,A,089428,,1987-01-12,0,DISCN,ABRAXIS PHARMACEUTICAL PRODUCTS,INJECTABLE,INJECTION,001
659663,NARATRIPTAN HYDROCHLORIDE,NARATRIPTAN,HIKMA,EQ 1MG BASE,A,090381,AB,2010-07-07,0,RX,HIKMA PHARMACEUTICALS USA INC,TABLET,ORAL,001
659660,ACETAMINOPHEN; HYDROCODONE BITARTRATE,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,CARACO,660MG;10MG,A,090380,,2008-12-23,0,DISCN,CARACO PHARMACEUTICAL LABORATORIES LTD,TABLET,ORAL,003
