struct_id,strength,trade_name,applicant,appl_type,appl_no,approval_date,type,dose_form,route,exclusivity_date,description
1929,120MG,LAMPIT,BAYER HEALTHCARE,N,213464,2020-08-06,RX,TABLET,ORAL,2027-08-06,INDICATED IN PEDIATRIC PATIENTS (BIRTH TO LESS THAN 18 YEARS OF AGE AND WEIGHING AT LEAST 2.5 KG) FOR THE TREATMENT OF CHAGAS DISEASE (AMERICAN TRYPANOSOMIASIS) CAUSED BY TRYPANOSOMA CRUZI
1676,200MG/7ML (29.25MG/ML);6MG/7ML (0.88MG/ML),ZYNRELEF KIT,HERON THERAPS INC,N,211988,2021-05-12,RX,"SOLUTION, EXTENDED RELEASE",PERIARTICULAR,2024-05-12,NEW PRODUCT
5446,10MG,PONVORY,JANSSEN PHARMS,N,213498,2021-03-18,RX,TABLET,ORAL,2026-03-18,NEW CHEMICAL ENTITY
5459,25MG,TRUSELTIQ,HELSINN HLTHCARE,N,214622,2021-05-28,DISCN,CAPSULE,ORAL,2028-05-28,"FOR TREATMENT OF ADULTS WITH PREVIOUSLY TREATED, UNRESECTABLE LOCALLY ADVANCED OR METASTATIC CHOLANGIOCARCINOMA WITH A FIBROBLAST GROWTH FACTOR RECEPTOR 2 (FGFR2) FUSION OR OTHER REARRANGEMENT AS DETECTED BY AN FDA-APPROVED TEST"
5319,EQ 284MG BASE/1.5ML (EQ 189.3MG BASE/ML),TEGSEDI,AKCEA THERAPS,N,211172,2018-10-05,RX,SOLUTION,SUBCUTANEOUS,2023-10-05,NEW CHEMICAL ENTITY
2448,1GM;EQ 50MG BASE,JANUMET,MSD SUB MERCK,N,022044,2007-03-30,RX,TABLET,ORAL,2023-02-12,PEDIATRIC EXCLUSIVITY
5302,25MG,LORBRENA,PFIZER,N,210868,2018-11-02,RX,TABLET,ORAL,2025-11-02,INDICATED FOR THE TREATMENT OF PATIENTS WITH ANAPLASTIC LYMPHOMA KINASE (ALK)-POSITIVE METASTATIC NON-SMALL CELL LUNG CANCER (NSCLC) WHOSE DISEASE HAS PROGRESSED ON ALECTINIB AS THE FIRST ALK INHIBITOR THERAPY FOR METASTATIC DISEASE
4355,140MG;125MG;125MG,"BISMUTH SUBCITRATE POTASSIUM, METRONIDAZOLE AND TETRACYCLINE HYDROCHLORIDE",RICONPHARMA LLC,A,217511,2023-07-03,RX,CAPSULE,ORAL,2023-12-29,COMPETITIVE GENERIC THERAPY
5330,20MG,XPOVIO,KARYOPHARM THERAPS,N,212306,2019-07-03,RX,TABLET,ORAL,2023-06-22,"TREATMENT OF ADULT PATIENTS WITH RELAPSED OR REFRACTORY DIFFUSE LARGE B-CELL LYMPHOMA (DLBCL), NOT OTHERWISE SPECIFIED, INCLUDING DLBCL ARISING FROM FOLLICULAR LYMPHOMA, AFTER AT LEAST 2 LINES OF SYSTEMIC THERAPY"
2806,97MG;103MG,ENTRESTO,NOVARTIS PHARMS CORP,N,207620,2015-07-07,RX,TABLET,ORAL,2024-02-16,LABELING REVISIONS RELATED TO CLINICAL STUDIES
2279,1.78GM,MILPROSA,FERRING PHARMS INC,N,201110,2020-04-29,DISCN,SYSTEM,VAGINAL,2023-04-29,NEW PRODUCT
4228,"80MG, 60MG, 40MG;59.5MG",TRIKAFTA (COPACKAGED),VERTEX PHARMS INC,N,217660,2023-04-26,RX,GRANULES,ORAL,2030-04-26,TREATMENT OF CYSTIC FIBROSIS (CF) IN PATIENTS AGED 2 YEARS TO LESS THAN 6 YEARS WHO HAVE AT LEAST ONE F508DEL MUTATION IN THE CYSTIC FIBROSIS TRANSMEMBRANE CONDUCTANCE REGULATOR (CFTR) GENE OR A MUTATION IN THE CFTR GENE THAT IS RESPONSIVE BASED ON IN VITRO DATA
4182,2.5MG,XARELTO,JANSSEN PHARMS,N,022406,2018-10-11,RX,TABLET,ORAL,2025-02-23,PEDIATRIC EXCLUSIVITY
4806,EQ 20MG BASE,TRINTELLIX,TAKEDA PHARMS USA,N,204447,2013-09-30,RX,TABLET,ORAL,2023-11-13,INFORMATION ADDED TO THE LABELING REGARDING THE RESULT OF STUDY LUAA21004-402
4282,EQ 0.3MG COPPER/ML;EQ 55MCG BASE/ML;EQ 60MCG SELENIUM/ML;EQ 3MG BASE/ML (1ML),TRALEMENT,AM REGENT,N,209376,2020-07-02,RX,SOLUTION,INTRAVENOUS,2024-04-30,NEW CHEMICAL ENTITY
4304,10MG,FARXIGA,ASTRAZENECA AB,N,202293,2014-01-08,RX,TABLET,ORAL,2024-04-30,"TO REDUCE THE RISK OF SUSTAINED EGFR DECLINE, END-STAGE KIDNEY DISEASE, CARDIOVASCULAR DEATH, AND HOSPITALIZATION FOR HEART FAILURE IN ADULTS WITH CHRONIC KIDNEY DISEASE AT RISK OF PROGRESSION"
1725,12.5MG;500MG,SYNJARDY,BOEHRINGER INGELHEIM,N,206111,2015-08-26,RX,TABLET,ORAL,2026-12-20,PEDIATRIC EXCLUSIVITY
1150,EQ 2.2MG BASE/ML,FINTEPLA,UCB INC,N,212102,2020-06-25,RX,SOLUTION,ORAL,2025-03-25,INDICATION FOR THE TREATMENT OF SEIZURES ASSOCIATED WITH LENNOX-GASTAUT SYNDROME (LGS) IN PATIENTS WHO ARE 2 YEARS OF AGE AND OLDER
4899,45MG;200MG,HARVONI,GILEAD SCIENCES INC,N,205834,2019-08-28,RX,TABLET,ORAL,2024-04-07,"FDA HAS NOT RECOGNIZED ORPHAN-DRUG EXCLUSIVITY (ODE) FOR THIS DRUG, BUT IT CONTAINS THE SAME ACTIVE MOIETY OR MOIETIES AS ANOTHER DRUG(S) THAT WAS ELIGIBLE FOR ODE, AND ALSO SHARES ODE-PROTECTED USE(S) OR INDICATION(S) WITH THAT DRUG(S).  AN APPLICATION SEEKING APPROVAL FOR THE SAME ACTIVE MOIETY OR MOIETIES, INCLUDING AN ANDA THAT CITES THIS NDA AS ITS BASIS OF SUBMISSION, MAY NOT BE APPROVED FOR SUCH ODE-PROTECTED USE(S) AND INDICATION(S)"
371,10MCG,DURYSTA,ABBVIE,N,211911,2020-03-04,RX,IMPLANT,OPHTHALMIC,2023-03-04,NEW PRODUCT
4741,EQ 20MG BASE,SIRTURO,JANSSEN THERAP,N,204384,2020-05-27,RX,TABLET,ORAL,2027-05-27,INDICATED AS PART OF COMBINATION THERAPY IN THE TREATMENT OF PEDIATRIC PATIENTS 5 YEARS AND OLDER TO LESS THAN 12 YEARS OF AGE AND WEIGHING AT LEAST 15 KG WITH PULMONARY MULTI-DRUG RESISTANT TUBERCULOSIS (MDR-TB)
4634,14MG,TERIFLUNOMIDE,TEVA PHARMS USA,A,209700,2018-09-04,RX,TABLET,ORAL,2023-09-08,PATENT CHALLENGE
5358,EQ 42MG BASE,CAPLYTA,INTRA-CELLULAR,N,209500,2019-12-20,RX,CAPSULE,ORAL,2024-12-20,NEW CHEMICAL ENTITY
2808,EQ 0.03MG BASE/SPRAY,TYRVAYA,OYSTER POINT PHARMA,N,213978,2021-10-15,RX,SPRAY,NASAL,2024-10-15,NEW PRODUCT
5467,EQ 200MG BASE,REZUROCK,KADMON PHARMS LLC,N,214783,2021-07-16,RX,TABLET,ORAL,2028-07-16,TREATMENT OF ADULT AND PEDIATRIC PATIENTS 12 YEARS AND OLDER WITH CHRONIC GRAFT-VERSUS-HOST DISEASE (CHRONIC GVHD) AFTER FAILURE OF AT LEAST TWO PRIOR LINES OF SYSTEMIC THERAPY
4188,1GM,FERRIPROX,CHIESI,N,021825,2019-07-25,RX,TABLET,ORAL,2024-04-30,TREATMENT OF PATIENTS WITH TRANSFUSIONAL IRON OVERLOAD DUE TO SICKLE CELL DISEASE OR OTHER ANEMIAS
4188,500MG,FERRIPROX,CHIESI,N,021825,2011-10-14,RX,TABLET,ORAL,2024-04-30,TREATMENT OF PATIENTS WITH TRANSFUSIONAL IRON OVERLOAD DUE TO SICKLE CELL DISEASE OR OTHER ANEMIAS
777,EQ 500MG BASE/VIAL,DALVANCE,ABBVIE,N,021883,2014-05-23,RX,POWDER,INTRAVENOUS,2024-07-22,NEW PATIENT POPULATION
5379,25MG,AYVAKIT,BLUEPRINT MEDICINES,N,212608,2021-06-16,RX,TABLET,ORAL,2026-05-22,TREATMENT OF ADULT PATIENTS WITH INDOLENT SYSTEMIC MASTOCYTOSIS (ISM)
785,80MG,SPRYCEL,BRISTOL MYERS SQUIBB,N,021986,2010-10-28,RX,TABLET,ORAL,2024-11-09,TREATMENT OF PEDIATRIC PATIENTS WITH PHILADELPHIA CHROMOSOME-POSITIVE (PH+) CHRONIC MYELOID LEUKEMIA (CML) IN CHRONIC PHASE
1767,45MG,ADHANSIA XR,PURDUE PHARMA LP,N,212038,2019-02-27,DISCN,"CAPSULE, EXTENDED RELEASE",ORAL,2024-06-28,LABELING REVISIONS RELATED TO CLINICAL STUDIES
5304,EQ 25MG BASE,DAURISMO,PFIZER,N,210656,2018-11-21,RX,TABLET,ORAL,2025-11-21,"INDICATED, IN COMBINATION WITH LOW-DOSE CYTARABINE, FOR THE TREATMENT OF NEWLY-DIAGNOSED ACUTE MYELOID LEUKEMIA (AML) IN ADULT PATIENTS WHO ARE >=75 YEARS OLD OR WHO HAVE COMORBIDITIES THAT PRECLUDE USE OF INTENSIVE INDUCTION CHEMOTHERAPY"
2134,100MG/VIAL,SEZABY,SUN PHARM INDS INC,N,215910,2022-11-17,RX,POWDER,INTRAVENOUS,2029-11-17,TREATMENT OF NEONATAL SEIZURES IN TERM AND PRETERM INFANTS
5283,EQ 235MG BASE/VIAL;EQ 0.25MG BASE/VIAL,AKYNZEO,HELSINN HLTHCARE,N,210493,2018-04-19,RX,POWDER,INTRAVENOUS,2023-04-19,NEW CHEMICAL ENTITY
5440,600MG/3ML (200MG/ML);900MG/3ML (300MG/ML),CABENUVA KIT,VIIV HLTHCARE,N,212888,2021-01-21,RX,"SUSPENSION, EXTENDED RELEASE",INTRAMUSCULAR,2025-01-31,NEW DOSING SCHEDULE FOR CABOTEGRAVIR/RILPIVRINE INJECTION EVERY 2 MONTHS
4811,200MG;50MG,EPCLUSA,GILEAD SCIENCES INC,N,208341,2020-03-19,RX,TABLET,ORAL,2023-09-19,PEDIATRIC EXCLUSIVITY
4185,240MG,ZELBORAF,HOFFMANN LA ROCHE,N,202429,2011-08-17,RX,TABLET,ORAL,2024-11-06,TREATMENT OF PATIENTS WITH ERDHEIM-CHESTER DISEASE WITH BRAF V600 MUTATION
4802,EQ 2MG,MEKINIST,NOVARTIS,N,204114,2013-05-29,RX,TABLET,ORAL,2025-06-22,"TRAMETINIB IS INDICATED IN COMBINATION WITH DABRAFENIB, FOR THE TREATMENT OF ADULT AND PEDIATRIC PATIENTS 6 YEARS OF AGE AND OLDER WITH UNRESECTABLE OR METASTATIC SOLID TUMORS WITH BRAF V600E MUTATION WHO HAVE PROGRESSED FOLLOWING PRIOR TREATMENT AND HAVE NO SATISFACTORY ALTERNATIVE TREATMENT OPTIONS"
4228,"100MG,75MG,50MG; 150MG",TRIKAFTA (COPACKAGED),VERTEX PHARMS INC,N,212273,2019-10-21,RX,TABLET,ORAL,2026-10-21,INDICATED FOR THE TREATMENT OF CYSTIC FIBROSIS (CF) IN PATIENTS AGED 12 YEARS AND OLDER WHO HAVE AT LEAST ONE F508DEL MUTATION IN THE CYSTIC FIBROSIS TRANSMEMBRANE CONDUCTANCE REGULATOR (CFTR) GENE
5372,"80MG, 60MG, 40MG;59.5MG",TRIKAFTA (COPACKAGED),VERTEX PHARMS INC,N,217660,2023-04-26,RX,GRANULES,ORAL,2030-04-26,TREATMENT OF CYSTIC FIBROSIS (CF) IN PATIENTS AGED 2 YEARS TO LESS THAN 6 YEARS WHO HAVE AT LEAST ONE F508DEL MUTATION IN THE CYSTIC FIBROSIS TRANSMEMBRANE CONDUCTANCE REGULATOR (CFTR) GENE OR A MUTATION IN THE CFTR GENE THAT IS RESPONSIVE BASED ON IN VITRO DATA
4802,EQ 2MG,MEKINIST,NOVARTIS,N,204114,2013-05-29,RX,TABLET,ORAL,2025-10-30,PEDIATRIC EXCLUSIVITY
5295,100MG;300MG;300MG,DELSTRIGO,MSD MERCK CO,N,210807,2018-08-30,RX,TABLET,ORAL,2025-01-27,NEW PATIENT POPULATION
4810,70MG/ML,IMBRUVICA,PHARMACYCLICS LLC,N,217003,2022-08-24,RX,SUSPENSION,ORAL,2029-08-24,TREATMENT OF PEDIATRIC PATIENTS AGE 1 YEAR AND OLDER WITH CHRONIC GRAFT-VERSUS-HOST DISEASE (CGVHD) AFTER FAILURE OF ONE OR MORE LINES OF SYSTEMIC THERAPY
4228,75MG/PACKET,KALYDECO,VERTEX PHARMS INC,N,207925,2015-03-17,RX,GRANULE,ORAL,2025-08-15,THE TREATMENT OF CYSTIC FIBROSIS (CF) IN PATIENTS AGE 12 MONTHS AND OLDER WHO HAVE ONE MUTATION IN THE CFTR GENE THAT IS RESPONSIVE TO IVACAFTOR POTENTIATION BASED ON CLINICAL AND/OR IN VITRO ASSAY DATA
2608,100MG,KYZATREX,MARIUS PHARMS LLC,N,213953,2022-07-27,RX,CAPSULE,ORAL,2025-07-27,NEW PRODUCT
4228,75MG/PACKET,KALYDECO,VERTEX PHARMS INC,N,207925,2015-03-17,RX,GRANULE,ORAL,2027-12-21,"FOR THE TREATMENT OF CYSTIC FIBROSIS (CF) IN PATIENTS AGE 4 MONTHS AND OLDER WHO HAVE ONE OF THE ADDITIONAL MUTATIONS IN THE CYSTIC FIBROSIS TRANSMEMBRANE CONDUCTANCE REGULATOR (CFTR) GENE THAT HAVE BEEN IDENTIFIED AS RESPONSIVE TO IVACAFTOR POTENTIATION BASED ON IN VITRO DATA AND IDENTIFIED IN THE APPROVAL ON DECEMBER 21, 2020"
5372,"50MG,37.5MG,25MG; 75MG",TRIKAFTA (COPACKAGED),VERTEX PHARMS INC,N,212273,2021-06-08,RX,TABLET,ORAL,2024-10-21,NEW CHEMICAL ENTITY
4228,125MG;200MG,ORKAMBI,VERTEX PHARMS INC,N,206038,2015-07-02,RX,TABLET,ORAL,2023-09-28,TREATMENT OF CYSTIC FIBROSIS (CF) IN PATIENTS AGE 6-11 YEAR OLD WHO ARE HOMOZYGOUS FOR THE F508DEL MUTATION IN THE CFTR GENE
192,500MG;500MG;EQ 20MG BASE,VOQUEZNA TRIPLE PAK,PHATHOM,N,215152,2022-05-03,DISCN,"CAPSULE, TABLET, TABLET",ORAL,2027-05-03,NEW CHEMICAL ENTITY
3302,55%,IODIXANOL,HENGRUI PHARMA,A,214271,2022-05-19,RX,INJECTABLE,INJECTION,2023-01-09,COMPETITIVE GENERIC THERAPY
5243,50MG;20MG/PACKET,MAVYRET,ABBVIE,N,215110,2021-06-10,RX,PELLETS,ORAL,2023-04-10,INFORMATION ADDED TO THE LABELING REGARDING SAFETY AND EFFICACY IN SUBJECTS WITH HCV SUBTYPE 3B INFECTION
4713,EQ 5MG BASE,XELJANZ,PF PRISM CV,N,203214,2012-11-06,RX,TABLET,ORAL,2023-09-25,NEW PATIENT POPULATION
5679,3GM/PACKET; 1GM/PACKET,RELYVRIO,AMYLYX,N,216660,2022-09-29,RX,FOR SUSPENSION,ORAL,2029-09-29,TREATMENT OF AMYOTROPHIC LATERAL SCLEROSIS (ALS) IN ADULTS
4944,EQ 30MG BASE;120MG;EQ 15MG BASE,BIKTARVY,GILEAD SCIENCES INC,N,210251,2021-10-07,RX,TABLET,ORAL,2023-02-07,NEW CHEMICAL ENTITY
4318,EQ 30MG BASE,GILOTRIF,BOEHRINGER INGELHEIM,N,201292,2013-07-12,RX,TABLET,ORAL,2023-10-15,PEDIATRIC EXCLUSIVITY
5014,0.5MG,REXULTI,OTSUKA,N,205422,2015-07-10,RX,TABLET,ORAL,2024-12-27,NEW PATIENT POPULATION
5297,15MG,VIZIMPRO,PFIZER,N,211288,2018-09-27,RX,TABLET,ORAL,2025-09-27,FIRST-LINE TREATMENT OF PATIENTS WITH METASTATIC NON-SMALL CELL LUNG CANCER (NSCLC) WITH EPIDERMAL GROWTH FACTOR RECEPTOR (EGFR) EXON 19 DELETION OR EXON 21 L858R SUBSTITUTION MUTATIONS AS DETECTED BY AN FDA-APPROVED TEST
5448,EQ 5.2MG BASE;EQ 26.1MG BASE,AZSTARYS,COMMAVE THERAP,N,212994,2021-05-07,RX,CAPSULE,ORAL,2026-05-07,NEW CHEMICAL ENTITY
5327,4MG,BALVERSA,JANSSEN BIOTECH,N,212018,2019-04-12,RX,TABLET,ORAL,2024-04-12,NEW CHEMICAL ENTITY
5358,EQ 10.5MG BASE,CAPLYTA,INTRA-CELLULAR,N,209500,2022-04-22,RX,CAPSULE,ORAL,2024-12-20,NEW CHEMICAL ENTITY
5416,EQ 10MG/ML BASE (EQ 10MG/ML BASE),IMCIVREE,RHYTHM,N,213793,2020-11-25,RX,SOLUTION,SUBCUTANEOUS,2025-06-16,CHRONIC WEIGHT MANAGEMENT IN ADULT AND PEDIATRIC PATIENTS 6 YEARS OF AGEAND OLDER WITH BARDET-BIEDL SYNDROME (BBS)
4899,33.75MG;150MG/PACKET,HARVONI,GILEAD SCIENCES INC,N,212477,2019-08-28,RX,PELLETS,ORAL,2026-08-28,"TREATMENT OF PEDIATRIC PATIENTS 3 YEARS OF AGE AND OLDER WITH CHRONIC HCV GENOTYPE 1 INFECTION WITH DECOMPENSATED CIRRHOSIS, FOR USE IN COMBINATION WITH RIBAVIRIN"
4830,10MG,JARDIANCE,BOEHRINGER INGELHEIM,N,204629,2014-08-01,RX,TABLET,ORAL,2024-08-18,REDUCE THE RISK OF CARDIOVASCULAR DEATH AND HOSPITALIZATION FOR HEART FAILURE IN ADULTS WITH HEART FAILURE AND REDUCED EJECTION FRACTION
2807,EQ 250MG BASE/5ML,VANCOMYCIN HYDROCHLORIDE,AMNEAL,A,215338,2023-06-23,RX,FOR SOLUTION,ORAL,2023-12-20,COMPETITIVE GENERIC THERAPY
2448,500MG;EQ 50MG BASE,JANUMET XR,MERCK SHARP DOHME,N,202270,2012-02-02,RX,"TABLET, EXTENDED RELEASE",ORAL,2024-06-04,PEDIATRIC EXCLUSIVITY
5289,75MG,BRAFTOVI,ARRAY BIOPHARMA INC,N,210496,2018-06-27,RX,CAPSULE,ORAL,2023-06-27,NEW CHEMICAL ENTITY
793,36MG,EMFLAZA,PTC THERAP,N,208684,2017-02-09,RX,TABLET,ORAL,2026-06-07,TREATMENT OF DUCHENE MUSCULAR DYSTROPHY IN PATIENTS 2 YEARS OF AGE TO LESS THAN 5 YEARS OF AGE
1802,EQ 50MG BASE/10ML (EQ 5MG BASE/ML),SEIZALAM,MMT,N,209566,2018-09-14,RX,SOLUTION,INTRAMUSCULAR,2025-09-14,TREATMENT OF STATUS EPILEPTICUS IN ADULTS
4143,800MG,DARUNAVIR,LUPIN LTD,A,202073,2022-09-29,RX,TABLET,ORAL,2023-11-28,PATENT CHALLENGE
5154,400MG;100MG,EPCLUSA,GILEAD SCIENCES INC,N,208341,2016-06-28,RX,TABLET,ORAL,2025-04-27,"UPDATES THE US PRESCRIBING INFORMATION WITH CLINICAL DATA REGARDING THE USE OF SOFOSBUVIR AND VELPATASVIR FOR THE TREATMENT OF CHRONIC HCV GENOTYPE 1, 2, 3, 4, 5, OR 6 INFECTION IN PEOPLE WHO INJECT DRUGS (PWID), INCLUDING THOSE ON MEDICATION-ASSISTED TREATMENT (MAT) FOR OPIOID USE DISORDER"
25,100MG/VIAL,VIDAZA,BRISTOL-MYERS,N,050794,2004-05-19,RX,POWDER,"INTRAVENOUS, SUBCUTANEOUS",2029-05-20,TREATMENT OF PEDIATRIC PATIENTS AGED ONE MONTH AND OLDER WITH NEWLY DIAGNOSED JUVENILE MYELOMONOCYTIC LEUKEMIA (JMML)
5506,EQ 5MG BASE,PYRUKYND,AGIOS PHARMS INC,N,216196,2022-02-17,RX,TABLET,ORAL,2027-02-17,NEW CHEMICAL ENTITY
4634,14MG,TERIFLUNOMIDE,SANDOZ,A,209710,2019-01-03,RX,TABLET,ORAL,2023-09-08,PATENT CHALLENGE
4746,1MG,POMALYST,BRISTOL,N,204026,2013-02-08,RX,CAPSULE,ORAL,2027-05-14,FOR THE TREATMENT OF KAPOSI SARCOMA (KS) IN ADULT PATIENTS WHO ARE HIV-NEGATIVE
5430,EQ 110MG BASE,ORLADEYO,BIOCRYST,N,214094,2020-12-03,RX,CAPSULE,ORAL,2027-12-03,PROPHYLAXIS TO PREVENT ATTACKS OF HEREDITARY ANGIOEDEMA (HAE) IN ADULTS AND PEDIATRIC PATIENTS 12 YEARS OF AGE AND OLDER
4820,20MG,TASIMELTEON,APOTEX,A,211607,2022-12-20,RX,CAPSULE,ORAL,2023-06-27,PATENT CHALLENGE
5379,25MG,AYVAKIT,BLUEPRINT MEDICINES,N,212608,2021-06-16,RX,TABLET,ORAL,2028-06-16,"FOR THE TREATMENT OF ADULT PATIENTS WITH ADVANCED SYSTEMIC MASTOCYTOSIS (ADVSM). ADVSM INCLUDES PATIENTS WITH AGGRESSIVE SYSTEMIC MASTOCYTOSIS (ASM), SYSTEMIC MASTOCYTOSIS WITH AN ASSOCIATED HEMATOLOGICAL NEOPLASM (SM-AHN), AND MAST CELL LEUKEMIA (MCL)"
4942,EQ 4MG BASE,LENVIMA,EISAI INC,N,206947,2015-02-13,RX,CAPSULE,ORAL,2025-08-15,INDICATED FOR THE FIRST-LINE TREATMENT OF PATIENTS WITH UNRESECTABLE HEPATOCELLULAR CARCINOMA (HCC)
5411,4mL (1mCi/ML),DETECTNET,RADIOMEDIX,N,213227,2020-09-03,RX,SOLUTION,INTRAVENOUS,2025-09-03,NEW CHEMICAL ENTITY
5276,"150MG;150MG, 100MG",SYMDEKO (COPACKAGED),VERTEX PHARMS INC,N,210491,2018-02-12,RX,TABLET,ORAL,2026-06-21,TX OF PTS W/ CYSTIC FIBROSIS (CF) AGE 6 TO <12 YRS WHO ARE HOMOZYGOUS FOR THE F508DEL MUTATION OR W/ AT LEAST 1 MUTATION IN CF TRANSMEMBRANE CONDUCTANCE REGULATORY GENE RESPONSIVE TO TEZACAFTOR/IVACAFTOR BASED ON IN VITRO DATA AND/OR CLINICAL EVIDENCE
3578,EQ 150MG BASE,KRINTAFEL,GLAXOSMITHKLINE,N,210795,2018-07-20,RX,TABLET,ORAL,2025-07-20,INDICATED FOR THE RADICAL CURE (PREVENTION OF RELAPSE) OF PLASMODIUM VIVAX MALARIA IN PATIENTS AGED 16 YEARS AND OLDER WHO ARE RECEIVING APPROPRIATE ANTIMALARIAL THERAPY FOR ACUTE P. VIVAX INFECTION
5389,150MG,TUKYSA,SEAGEN,N,213411,2020-04-17,RX,TABLET,ORAL,2027-04-17,"INDICATED FOR USE IN COMBINATION WITH TRASTUZUMAB AND CAPECITABINE FOR TREATMENT OF ADULT PATIENTS WITH METASTATIC HER2-POSITIVE BREAST CANCER AND BRAIN METASTASES, WHO HAVE RECEIVED ONE OR MORE PRIOR ANTI-HER2-BASED REGIMENS IN THE METASTIC SETTING"
5412,100MG,GAVRETO,GENENTECH INC,N,213721,2020-09-04,RX,CAPSULE,ORAL,2027-12-01,TREATMENT OF ADULT AND PEDIATRIC PATIENTS 12 YEARS OF AGE AND OLDER WITH ADVANCED OR METASTATIC RET-MUTANT MEDULLARY THYROID CANCER (MTC) WHO REQUIRE SYSTEMIC THERAPY
4829,10MG,OTEZLA,AMGEN INC,N,205437,2014-03-21,RX,TABLET,ORAL,2023-04-10,INFORMATION ADDED TO THE CLINICAL STUDIES SECTION OF THE LABELING REGARDING THE USE OF PLAQUE PSORIASIS OF THE SCALP
5511,10MG,CAMZYOS,BRISTOL,N,214998,2022-04-28,RX,CAPSULE,ORAL,2026-06-15,LABELING CHANGES BASED ON RESULTS FROM CLINICAL STUDY MYK-461-017
5494,10MG,TAVNEOS,CHEMOCENTRYX,N,214487,2021-10-07,RX,CAPSULE,ORAL,2026-10-07,NEW CHEMICAL ENTITY
3317,20MG,LENALIDOMIDE,DR REDDYS,A,209348,2021-10-14,RX,CAPSULE,ORAL,2023-03-06,PATENT CHALLENGE
1225,0.03MG/INH,ARMONAIR RESPICLICK,TEVA PHARM,N,208798,2021-07-09,DISCN,POWDER,INHALATION,2024-07-09,NEW STRENGTH
5440,600MG/3ML (200MG/ML);900MG/3ML (300MG/ML),CABENUVA KIT,VIIV HLTHCARE,N,212888,2021-01-21,RX,"SUSPENSION, EXTENDED RELEASE",INTRAMUSCULAR,2026-01-21,NEW CHEMICAL ENTITY
4810,70MG/ML,IMBRUVICA,PHARMACYCLICS LLC,N,217003,2022-08-24,RX,SUSPENSION,ORAL,2026-02-24,PEDIATRIC EXCLUSIVITY
4801,EQ 75MG BASE,TAFINLAR,NOVARTIS,N,202806,2013-05-29,RX,CAPSULE,ORAL,2026-03-16,TREATMENT OF PEDIATRIC PATIENTS 1 YEAR OF AGE AND OLDER WITH LOW-GRADE GLIOMA WITH A BRAF V600 MUTATION WHO REQUIRE SYSTEMIC THERAPY
2720,EQ 0.125MG BASE,ORENITRAM,UNITED THERAP,N,203496,2013-12-20,RX,"TABLET, EXTENDED RELEASE",ORAL,2026-10-18,INDICATED FOR THE TREATMENT OF PULMONARY ARTERIAL HYPERTENSION (PAH) (WHO GROUP 1) TO DELAY DISEASE PROGRESSION
34,EQ 600MG BASE;EQ 50MG BASE;300MG,TRIUMEQ,VIIV HLTHCARE,N,205551,2014-08-22,RX,TABLET,ORAL,2026-06-15,INFORMATION ADDED TO THE LABELING REGARDING THE RESULT OF STUDY 205860
4745,1.1GM/ML,RAVICTI,HORIZON THERAP US,N,203284,2013-02-01,RX,LIQUID,ORAL,2024-04-28,FOR USE AS A NITROGEN-BINDING AGENT FOR CHRONIC MANAGEMENT OF PEDIATRIC PATIENTS >=2 MONTHS AND < 2 YEARS OF AGE WITH UREA CYCLE DISORDERS (UCDS) WHO CANNOT BE MANAGED BY DIETARY PROTEIN RESTRICTION AND/OR AMINO ACID SUPPLEMENTATION ALONE
2820,EQ 200MG BASE,QELBREE,SUPERNUS PHARMS,N,211964,2021-04-02,RX,"CAPSULE, EXTENDED RELEASE",ORAL,2025-04-29,NEW PATIENT POPULATION
328,3%;0.1%,TWYNEO,GALDERMA LABS LP,N,214902,2021-07-26,RX,CREAM,TOPICAL,2024-07-26,NEW COMBINATION
4175,2.5MG;850MG,JENTADUETO,BOEHRINGER INGELHEIM,N,201281,2012-01-30,RX,TABLET,ORAL,2026-12-20,PEDIATRIC EXCLUSIVITY
4182,20MG,XARELTO,JANSSEN PHARMS,N,022406,2011-11-04,RX,TABLET,ORAL,2024-08-23,"INDICATED TO REDUCE THE RISK OF MAJOR THROMBOTIC VASCULAR EVENTS (MYOCARDIAL INFARCTION, ISCHEMIC STROKE, ACUTE LIMB ISCHEMIA, AND MAJOR AMPUTATION OF VASCULAR ETIOLOGY) IN PATIENTS WITH PAD, INCLUDING PATIENTS WHO HAVE RECENTLY UNDERGONE A LOWER EXTREMITY REVASCULARIZATION PROCEDURE DUE TO SYMPTOMATIC PAD"
4156,30MG/100ML (0.3MG/ML),RADICAVA,MITSUBISHI TANABE,N,209176,2017-05-05,RX,SOLUTION,INTRAVENOUS,2024-05-05,TREATMENT OF AMYOTROPHIC LATERAL SCLEROSIS (ALS)
5010,188MG/PACKET;150MG/PACKET,ORKAMBI,VERTEX PHARMS INC,N,211358,2018-08-07,RX,GRANULE,ORAL,2029-09-02,TREATMENT OF CYSTIC FIBROSIS (CF) IN PATIENTS AGED 1 YEAR TO LESS THAN 2 YEARS WHO ARE HOMOZYGOUS FOR THE F508DEL MUTATION IN THE CFTR GENE
