id,pmid,doi,document_id,type,authors,title,isbn10,url,journal,volume,issue,dp_year,pages
3050,28928122.0,10.1124/jpet.117.242503,,JOURNAL ARTICLE,"Ariazi JL, Duffy KJ, Adams DF, Fitch DM, Luo L, Pappalardi M, Biju M, DiFilippo EH, Shaw T, Wiggall K, Erickson-Miller C","Discovery and preclinical characterization of GSK1278863 (daprodustat), a small molecule hypoxia inducible factor-prolyl hydroxylase inhibitor for anemia",,,J Pharmacol Exp Ther,363,3,2017.0,336-347
315,,,NDA:017563,DRUG LABEL,,,,"http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/017563s023,020222s005lbl.pdf",,,,2014.0,
3682,37407698.0,10.1038/s42003-023-05071-y,,JOURNAL ARTICLE,"Lin M, Zeng X, Duan Y, Yang Z, Ma Y, Yang H, Yang X, Liu X",Molecular mechanism of ensitrelvir inhibiting SARS-CoV-2 main protease and its variants,,,Commun Biol,6,1,2023.0,694-700
2754,,10.1101/2020.03.20.999730,,JOURNAL ARTICLE,"Jeon S, Ko M, Lee J, Choi I, Byun SY, Park S, Shum D, Kim S",Identification of antiviral drug candidates against SARS-CoV-2 from FDA-approved drugs,,,bioRxiv,,,2020.0,
3707,,,BLA:761269 review,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/761269Orig1s000PharmR.pdf,,,,2023.0,
3663,,,NDA:214373 review,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/214373Orig1s000IntegratedR.pdf,,,,2023.0,
2575,,,BLA:761092,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/761092s000lbl.pdf,,,,2018.0,
3253,,,EMEA/H/C/005316 review,DRUG LABEL,,,,https://www.ema.europa.eu/en/documents/product-information/bimzelx-epar-product-information_en.pdf,,,,2021.0,
464,9469684.0,,,JOURNAL ARTICLE,"Brown LA, Levin GM","Sertindole, a new atypical antipsychotic for the treatment of schizophrenia.",,,Pharmacotherapy,18,1,,69-83
460,,,NDA:021882,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/021882s021lbl.pdf,,,,2015.0,
10,22889351.0,10.1021/jm300884k,,JOURNAL ARTICLE,,"Discovery of tofogliflozin, a novel C-arylglucoside with an O-spiroketal ring system, as a highly selective sodium glucose cotransporter 2 (SGLT2) inhibitor for the treatment of type 2 diabetes.",,,J Med Chem,,,2012.0,
2530,30506139.0,10.1007/s40265-018-1028-x,,JOURNAL ARTICLE,Shirley M,Dacomitinib: First Global Approval.,,,Drugs,78,18,2018.0,1947-53
21,23742252.0,10.1021/jm400402q,,JOURNAL ARTICLE,,"Synthesis, structure-activity relationships, and in vivo efficacy of the novel potent and selective anaplastic lymphoma kinase (ALK) inhibitor 5-chloro-N2-(2-isopropoxy-5-methyl-4-(piperidin-4-yl)phenyl)-N4-(2-(isopropylsulf onyl)phenyl)pyrimidine-2,4-diamine (LDK378) currently in phase 1 and phase 2 clinical trials.",,,J Med Chem,,,2013.0,
2715,,,NDA:210828,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/210828s000lbl.pdf,,,,2019.0,
2416,,,NDA:210238,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/210238s000lbl.pdf,,,,2018.0,
211,2419701.0,,,JOURNAL ARTICLE,"Holck M, Fischli W, Hefti F, Gerold M","Cardiovascular effects of the new angiotensin-converting-enzyme inhibitor, cilazapril, in anesthetized and conscious dogs.",,,J. Cardiovasc. Pharmacol.,8,1,1986.0,99-108
2549,,,NDA:761090,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/761090s000lbl.pdf,,,,2018.0,
3232,,,NDA:215341,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/215341s000lbl.pdf,,,,2021.0,
3382,,,EMEA/H/C/005854,DRUG LABEL,,,,https://www.ema.europa.eu/en/documents/product-information/regkirona-epar-product-information_en.pdf,,,,2021.0,
2730,,,BLA:761125,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/761125s000lbl.pdf,,,,2019.0,
690,24170767.0,10.1158/1535-7163.MCT-12-0993-T,,JOURNAL ARTICLE,"Liu N, Rowley BR, Bull CO, Schneider C, Haegebarth A, Schatz CA, Fracasso PR, Wilkie DP, Hentemann M, Wilhelm SM, Scott WJ, Mumberg D, Ziegelbauer K",BAY 80-6946 is a highly selective intravenous PI3K inhibitor with potent p110α and p110δ activities in tumor cell lines and xenograft models.,,,Mol. Cancer Ther.,12,11,2013.0,2319-30
41,9559824.0,,,JOURNAL ARTICLE,,"In vitro and in vivo antidermatophyte activities of NND-502, a novel optically active imidazole antimycotic agent.",,,Antimicrob Agents Chemother,,,1998.0,
2554,,,BLA:761089 ,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/761089s000lbl.pdf,,,,2018.0,
349,8536820.0,,,JOURNAL ARTICLE,"Göke B, Fuder H, Wieckhorst G, Theiss U, Stridde E, Littke T, Kleist P, Arnold R, Lücker PW",Voglibose (AO-128) is an efficient alpha-glucosidase inhibitor and mobilizes the endogenous GLP-1 reserve.,,,Digestion,56,6,1995.0,493-501
195,12482421.0,,,JOURNAL ARTICLE,"Ohwada J, Tsukazaki M, Hayase T, Oikawa N, Isshiki Y, Fukuda H, Mizuguchi E, Sakaitani M, Shiratori Y, Yamazaki T, Ichihara S, Umeda I, Shimma N","Design, synthesis and antifungal activity of a novel water soluble prodrug of antifungal triazole.",,,Bioorg. Med. Chem. Lett.,13,2,2003.0,191-6
300,23940628.0,10.1371/journal.pone.0070690,,JOURNAL ARTICLE,"Barrière DA, Mallet C, Blomgren A, Simonsen C, Daulhac L, Libert F, Chapuy E, Etienne M, Högestätt ED, Zygmunt PM, Eschalier A",Fatty acid amide hydrolase-dependent generation of antinociceptive drug metabolites acting on TRPV1 in the brain.,,,PLoS ONE,8,8,2013.0,e70690
66,12510841.0,10.1007/BF02977007,,JOURNAL ARTICLE,,"Mechanism of erectogenic effect of the selective phosphodiesterase type 5 inhibitor, DA-8159.",,,Arch Pharm Res,,,2002.0,
488,13757612.0,,,JOURNAL ARTICLE,"KOHOUT J, KORBOVA L, BLAZEK K",[Effect of anthistaminic drugs on the appearance of experimental gastric ulcer. III. Effect of mephenhydramine (alphadril) and polydroxyethylenesorbitanmonooleate on the appearance of gastric ulcers in guinea pigs].,,,Cas. Lek. Cesk.,100,,1961.0,905-9
487,13499132.0,,,JOURNAL ARTICLE,LENKE D,[Pharmacological effects of phathalazine and phthalazone derivatives. I].,,,Arzneimittelforschung,7,11,1957.0,678-81
54,22264484.0,10.1016/j.bmcl.2011.12.116,,JOURNAL ARTICLE,,Synthesis and antihypertensive activity of pyrimidin-4(3H)-one derivatives as losartan analogue for new angiotensin II receptor type 1 (AT1) antagonists.,,,Bioorg Med Chem Lett,,,2012.0,
645,11314603.0,,,JOURNAL ARTICLE,"Nagatomo T, Hosohata Y, Ohnuki T, Nakamura T, Hattori K, Suzuki J, Ishiguro M",Bopindolol: pharmacological basis and clinical implications.,,,Cardiovasc Drug Rev,19,1,2001.0,9-24
502,,,NDA:020766,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/020766s035lbl.pdf,,,,2015.0,
401,22633824.0,10.1016/S0140-6736(12)60771-5,,JOURNAL ARTICLE,"Stein EA, Gipe D, Bergeron J, Gaudet D, Weiss R, Dufour R, Wu R, Pordy R","Effect of a monoclonal antibody to PCSK9, REGN727/SAR236553, to reduce low-density lipoprotein cholesterol in patients with heterozygous familial hypercholesterolaemia on stable statin dose with or without ezetimibe therapy: a phase 2 randomised controlled trial.",,,Lancet,380,9836,2012.0,29-36
3046,,,EMEA/H/C/005113,DRUG LABEL,,,,https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf,,,,2020.0,
16,25043012.0,10.1038/nature13527,,JOURNAL ARTICLE,,Structure of the DDB1-CRBN E3 ubiquitin ligase in complex with thalidomide.,,,Nature,,,2014.0,
3235,,,NDA:214783,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/214783s000lbl.pdf,,,,2021.0,
237,,,BLA:125156,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/125156s106lbl.pdf,,,,2015.0,
2928,,,BLA:212154 review,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/212154Orig1s000PharmR.pdf,,,,2020.0,
666,27780853.0,10.1158/1078-0432.CCR-16-0569,,JOURNAL ARTICLE,"Zhang S, Anjum R, Squillace R, Nadworny S, Zhou T, Keats J, Ning Y, Wardwell SD, Miller D, Song Y, Eichinger L, Moran L, Huang WS, Liu S, Zou D, Wang Y, Mohemmad Q, Jang HG, Ye E, Narasimhan N, Wang F, Miret J, Zhu X, Clackson T, Dalgarno D, Shakespeare WC, Rivera VM",The Potent ALK Inhibitor Brigatinib (AP26113) Overcomes Mechanisms of Resistance to First- and Second-Generation ALK Inhibitors in Preclinical Models.,,,Clin. Cancer Res.,22,22,2016.0,5527-5538
1298,,,NDA:210259,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/210259s000lbl.pdf,,,,2017.0,
90,23859232.0,10.3109/02770903.2013.823447,,JOURNAL ARTICLE,,A review on leukotrienes and their receptors with reference to asthma,,,J Asthma,50,9,2013.0,
3410,30473097.0,10.1016/j.molmet.2018.09.009,,JOURNAL ARTICLE,"Coskun T, Sloop KW, Loghin C, Alsina-Fernandez J, Urva S, Bokvist KB, Cui X, Briere DA, Cabrera O, Roell WC, Kuchibhotla U, Moyers JS, Benson CT, Gimeno RE, D'Alessio DA, Haupt A","LY3298176, a novel dual GIP and GLP-1 receptor agonist for the treatment of type 2 diabetes mellitus: From discovery to clinical proof of concept",,,Mol Metab,18,,2018.0,3-14
3691,,,BLA:761286,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/761286s000lbl.pdf,,,,2023.0,
3675,,,BLA:761334 review,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/761334Orig1s000MultidisciplineR.pdf,,,,2023.0,
363,7527033.0,,,JOURNAL ARTICLE,"Smith BL, Bauer GB, Povirk LF","DNA damage induced by bleomycin, neocarzinostatin, and melphalan in a precisely positioned nucleosome. Asymmetry in protection at the periphery of nucleosome-bound DNA.",,,J. Biol. Chem.,269,48,1994.0,30587-94
53,18570382.0,10.1021/bi800438k,,JOURNAL ARTICLE,,Defining the binding site of levosimendan and its analogues in a regulatory cardiac troponin C-troponin I complex.,,,Biochemistry,,,2008.0,
584,,,NDA:208573,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/208573s000lbl.pdf,,,,2016.0,
79,15126366.0,10.1158/0008-5472.CAN-03-3403,,JOURNAL ARTICLE,,Characterization of the interaction of ingenol 3-angelate with protein kinase C.,,,Cancer Res,,,2004.0,
271,10794682.0,,,JOURNAL ARTICLE,"Talley JJ, Bertenshaw SR, Brown DL, Carter JS, Graneto MJ, Kellogg MS, Koboldt CM, Yuan J, Zhang YY, Seibert K","N-[[(5-methyl-3-phenylisoxazol-4-yl)-phenyl]sulfonyl]propanamide, sodium salt, parecoxib sodium: A potent and selective inhibitor of COX-2 for parenteral administration.",,,J. Med. Chem.,43,9,2000.0,1661-3
541,4859983.0,,,JOURNAL ARTICLE,Casdorph HR,"Hypercholesteremia. Treatment with cholestyramine, a bile acid sequestering resin.",,,Calif Med,106,4,1967.0,293-5
266,,,NDA:021536,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/021536s031s051lbl.pdf,,,,2015.0,
497,8680742.0,,,JOURNAL ARTICLE,"Prior C, Tian L, el Mallah AI, Young L, Ward JM","Neuromuscular blocking profile of the vecuronium analogue, Org-9487, in the rat isolated hemidiaphragm preparation.",,,Br. J. Pharmacol.,116,7,1995.0,3049-55
411,2139412.0,,,JOURNAL ARTICLE,"Santen RJ, Langecker P, Santner SJ, Sikka S, Rajfer J, Swerdloff R",Potency and specificity of CGS-16949A as an aromatase inhibitor.,,,Endocr. Res.,16,1,1990.0,77-91
99,15212190.0,,,JOURNAL ARTICLE,,Clinical evaluation of a transdermal therapeutic system of the beta2-agonist tulobuterol in patients with mild or moderate persistent bronchial asthma,,,Arzneimittelforschung,54,5,2004.0,
43,17588934.0,10.1126/science.1142189,,JOURNAL ARTICLE,,An antifungal agent inhibits an aminoacyl-tRNA synthetase by trapping tRNA in the editing site.,,,Science,,,2007.0,
113,19751980.0,10.1016/j.bmc.2009.08.024,,JOURNAL ARTICLE,"Aurelio L, Valant C, Figler H, Flynn BL, Linden J, Sexton PM, Christopoulos A, Scammells PJ","3- and 6-Substituted 2-amino-4,5,6,7-tetrahydrothieno[2,3-c]pyridines as A1 adenosine receptor allosteric modulators and antagonists.",,,Bioorg. Med. Chem.,17,20,2009.0,7353-61
649,27144355.0,10.1038/nature17998,,JOURNAL ARTICLE,"Zanos P, Moaddel R, Morris PJ, Georgiou P, Fischell J, Elmer GI, Alkondon M, Yuan P, Pribut HJ, Singh NS, Dossou KS, Fang Y, Huang XP, Mayo CL, Wainer IW, Albuquerque EX, Thompson SM, Thomas CJ, Zarate CA, Gould TD",NMDAR inhibition-independent antidepressant actions of ketamine metabolites.,,,Nature,533,7604,2016.0,481-6
221,,,BLA:125349,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/125349s000lbl.pdf,,,,2012.0,
3712,,,NDA:217603,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/217603s000lbl.pdf,,,,2023.0,
3194,,,NDA:212887,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/212887s000lbl.pdf,,,,2021.0,
3260,,,EMEA/H/C/005138/0000,DRUG LABEL,,,,https://www.ema.europa.eu/en/documents/assessment-report/orladeyo-epar-public-assessment-report_en.pdf,,,,2021.0,
322,,,BLA:103234,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/103234s5323lbl.pdf,,,,2013.0,
2745,29061741.0,10.1128/AAC.01454-17,,JOURNAL ARTICLE,"Ito A, Sato T, Ota M, Takemura M, Nishikawa T, Toba S, Kohira N, Miyagawa S, Ishibashi N, Matsumoto S, Nakamura R, Tsuji M, Yamano Y","In Vitro Antibacterial Properties of Cefiderocol, a Novel Siderophore Cephalosporin, against Gram-Negative Bacteria",,,Antimicrob Agents Chemother,62,1,2017.0,e01454-17
416,12177684.0,,,JOURNAL ARTICLE,"Borsini F, Evans K, Jason K, Rohde F, Alexander B, Pollentier S",Pharmacology of flibanserin.,,,CNS Drug Rev,8,2,2002.0,117-42
98,8405122.0,,,JOURNAL ARTICLE,,Ca2+(-)dependent and Ca2+(-)independent vasorelaxation induced by cardiotonic phosphodiesterase inhibitors,,,Eur J Pharmacol,240,1,1993.0,
406,,,WOS:A1990DP01300004,JOURNAL ARTICLE,"CAROPPO, R",EFFECT OF NIPEROTIDINE ON HYDROGEN-ION SECRETION AND ELECTRICAL PARAMETERS OF ISOLATED ASTRIC-MUCOSA,,,Curr. Ther. Res.-Clin. Exp.,48,1,1990.0,20-29
3248,,,BLA:761123 review,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/761123Orig1s000MultidisciplineR.pdf,,,,2021.0,
2537,27401242.0,10.1158/1078-0432.CCR-16-0917,,JOURNAL ARTICLE,"Facchinetti F, Loriot Y, Kuo MS, Mahjoubi L, Lacroix L, Planchard D, Besse B, Farace F, Auger N, Remon J, Scoazec JY, Andre F, Soria JC, Friboulet L",Crizotinib-Resistant ROS1 Mutations Reveal a Predictive Kinase Inhibitor Sensitivity Model for ROS1- and ALK-Rearranged Lung Cancers.,,,Clin. Cancer. Res.,22,24,2016.0,5983-91
324,,,BLA:125058,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/125058s220lbl.pdf,,,,2013.0,
503,,,NDA:208434,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/208434s000lbl.pdf,,,,2015.0,
81,23647933.0,10.1111/jce.12155,,JOURNAL ARTICLE,,Dronedarone's inhibition of If current is the primary mechanism responsible for its bradycardic effect.,,,J Cardiovasc Electrophysiol,,,2013.0,
3687,,,NDA:216023,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/216023s000lbl.pdf,,,,2023.0,
2739,,,EMEA/H/C/004587,DRUG LABEL,,,,https://www.ema.europa.eu/en/documents/product-information/nuceiva-epar-product-information_en.pdf,,,,2019.0,
2738,27026201.0,10.1158/1078-0432.CCR-15-2822,,JOURNAL ARTICLE,"Ogitani Y, Aida T, Hagihara K, Yamaguchi J, Ishii C, Harada N, Soma M, Okamoto H, Oitate M, Arakawa S, Hirai T, Atsumi R, Nakada T, Hayakawa I, Abe Y, Agatsuma T","DS-8201a, A Novel HER2-Targeting ADC with a Novel DNA Topoisomerase I Inhibitor, Demonstrates a Promising Antitumor Efficacy with Differentiation from T-DM1",,,Clin Cancer Res,22,20,2016.0,5097-5108
2747,,,NDA:206488,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2016/206488lbl.pdf,,,,2019.0,
3673,,,NDA:217759 review,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/217759Orig1s000MultidisciplineR.pdf,,,,2023.0,
2777,,,BLA:761119,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/761119s000lbl.pdf,,,,2020.0,
2546,27908881.0,10.1182/blood-2016-10-745133,,JOURNAL ARTICLE,"Lee LY, Hernandez D, Rajkhowa T, Smith SC, Raman JR, Nguyen B, Small D, Levis M","Preclinical studies of gilteritinib, a next-generation FLT3 inhibitor",,,Blood,129,2,2017.0,257-60
559,18655903.0,10.1016/S0079-6123(08)00437-8,,JOURNAL ARTICLE,"Manning M, Stoev S, Chini B, Durroux T, Mouillac B, Guillon G","Peptide and non-peptide agonists and antagonists for the vasopressin and oxytocin V1a, V1b, V2 and OT receptors: research tools and potential therapeutic agents.",,,Prog. Brain Res.,170,,2008.0,473-512
366,,,EMEA/H/C/001033,DRUG LABEL,,,,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001033/WC500043300.pdf,,,,2015.0,
628,,,NDA:209115,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/209115s000lbl.pdf,,,,2016.0,
585,,,BLA:103532,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/103532s5175lbl.pdf,,,,2014.0,
996,26308095.0,10.1021/acs.jmedchem.5b00726,,JOURNAL ARTICLE,"Lau J, Bloch P, Schäffer L, Pettersson I, Spetzler J, Kofoed J, Madsen K, Knudsen LB, McGuire J, Steensgaard DB, Strauss HM, Gram DX, Knudsen SM, Nielsen FS, Thygesen P, Reedtz-Runge S, Kruse T",Discovery of the Once-Weekly Glucagon-Like Peptide-1 (GLP-1) Analogue Semaglutide.,,,J. Med. Chem.,58,18,2015.0,7370-80
2908,,,NDA:213973,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/213973s000lbl.pdf,,,,2020.0,
556,,,NDA:022127,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/022127s011lbl.pdf,,,,2014.0,
2003,,,NDA:210951,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/210951s000lbl.pdf,,,,2018.0,
93,23319593.0,10.1074/jbc.M112.412130,,JOURNAL ARTICLE,,Hydralazine and organic nitrates restore impaired excitation-contraction coupling by reducing calcium leak associated with nitroso-redox imbalance,,,J Biol Chem,288,9,2013.0,
629,,10.1021/acs.jmedchem.6b00990,,JOURNAL ARTICLE,"Thorsell, Ann-Gerd and Ekblad, Torun and Karlberg, Tobias and Löw, Mirjam and Pinto, Ana Filipa and Tresaugues, Lionel and Moche, Martin and Cohen, Michael S. and Schüler, Herwig",Structural basis for potency and promiscuity in poly(ADP-ribose) polymerase (PARP) and tankyrase inhibitors,,,J. Med. Chem.,,,2016.0,
3378,,,NDA:214012,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/214012lbl.pdf,,,,2021.0,
507,,,NDA:207947,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/207947s000lbl.pdf,,,,2015.0,
677,,,NDA:208383,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/208383s000lbl.pdf,,,,2017.0,
3394,,,NDA:208712 review,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/208712Orig1s000IntegratedR.pdf,,,,2022.0,
603,6141283.0,,,JOURNAL ARTICLE,"Spiegel K, Pasternak GW",Meptazinol: a novel Mu-1 selective opioid analgesic.,,,J. Pharmacol. Exp. Ther.,228,2,1984.0,414-9
413,,,NDA:019385,DRUG LABEL,,,,"http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/19385slr030,031,035_permax_lbl.pdf",,,,2003.0,
297,,,NDA:205123,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/205123s008lbl.pdf,,,,2015.0,
196,,,NDA:207500,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/207500Orig1s000lbl.pdf,,,,2015.0,
3086,,,NDA:206966,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/206966lbl.pdf,,,,2020.0,
516,19833635.0,10.1093/jac/dkp370,,JOURNAL ARTICLE,"Chen YH, Liu CY, Lu JJ, King CH, Hsueh PR","In vitro activity of nemonoxacin (TG-873870), a novel non-fluorinated quinolone, against clinical isolates of Staphylococcus aureus, enterococci and Streptococcus pneumoniae with various resistance phenotypes in Taiwan.",,,J. Antimicrob. Chemother.,64,6,2009.0,1226-9
3543,,,BLA:761183 review,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/761183Orig1s000PharmR.pdf,,,,2022.0,
283,2858236.0,,,JOURNAL ARTICLE,"Dukes ID, Vaughan Williams EM","Cardiovascular effects of bevantolol, a selective beta 1-adrenoceptor antagonist with a novel pharmacological profile.",,,Br. J. Pharmacol.,84,2,1985.0,365-80
267,,,EMEA/H/C/001012,DRUG LABEL,,,,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001012/WC500053998.pdf,,,,2014.0,
3237,,,NDA:215498 review,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/215498Orig1s000IntegratedR.pdf,,,,2021.0,
20,17293563.0,10.1124/jpet.106.115840,,JOURNAL ARTICLE,,"Effect of (R)-2-(2-aminothiazol-4-yl)-4'-{2-[(2-hydroxy-2-phenylethyl)amino]ethyl} acetanilide (YM178), a novel selective beta3-adrenoceptor agonist, on bladder function.",,,J Pharmacol Exp Ther,,,2007.0,
3203,20446681.0,10.1021/jm100181s,,JOURNAL ARTICLE,"Bolli MH, Abele S, Binkert C, Bravo R, Buchmann S, Bur D, Gatfield J, Hess P, Kohl C, Mangold C, Mathys B, Menyhart K, Muller C, Nayler O, Scherz M, Schmidt G, Sippel V, Steiner B, Strasser D, Treiber A, Weller T","2-Imino-thiazolidin-4-one derivatives as potent, orally active S1P1 receptor agonists",,,J Med Chem,53,10,2010.0,4198-4211
32,19317446.0,10.1021/jm801601v,,JOURNAL ARTICLE,,Discovery of novel 1-azoniabicyclo[2.2.2]octane muscarinic acetylcholine receptor antagonists.,,,J Med Chem,,,2009.0,
307,1696381.0,,,JOURNAL ARTICLE,"Fujii M, Okabayashi Y, Nakamura T, Tani S, Fujisawa T, Otsuki M","Action of a new cholinergic agonist, aclatonium napadisilate, on isolated rat pancreatic acini.",,,Pancreas,5,4,1990.0,427-33
3664,,,NDA:216059,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/216059Orig1s000Corrected_lbl.pdf,,,,2023.0,
